NYIGLA;89.25;89.75;89.25;89.65;9285;832856
NYIGSA;121.2;121.4;121.2;121.3;3585;434936
NYIKA;107.3;107.3;107.3;107.3;531;56976
NYIKO;101.1;101.4;101.1;101.2;51974;5261964
NYIKOA;145.1;145.1;145.1;145.1;3496;507269
NYIKRO;105.4;105.9;105.4;105.9;13676;1446498
NYILO;102.3;102.7;102.3;102.7;92506;9488865
NYILOA;178.4;178.8;178;178.8;9786;1747614
NYKBD;218.5;218.5;217.4;217.6;17373;3777726
NYKBM;220.1;228.9;220.1;224.6;11747;2653801
NYKDFA;144.2;144.2;142.5;143.6;20017;2877499
NZYM-B;322.1;326.7;322.1;324.5;409882;133126192
OMXC20;979.38721;986.06069;978.69584;983.54131;0;0
OMXC20CAP;1118.7891;1126.04263;1118.24374;1122.99099;0;0
OMXC20CAPEXP;1118.7891;1122.86155;1118.7891;1122.25726;0;0
OMXC20CAPGI;1280.88594;1289.19041;1280.26158;1285.69663;0;0
OMXC20EXP;979.38721;982.82696;979.38721;982.4139;0;0
OMXC20GI;308.89888;311.00369;308.68082;310.20908;0;0
OMXC25;1119.75035;1127.32153;1119.51035;1124.36654;0;0
OMXC25EXP;1119.87315;1124.23841;1119.87315;1123.63813;0;0
OMXC25GI;1163.67477;1171.54295;1163.42537;1168.47204;0;0
OMXCBCAPGI;1498.83688;1508.16577;1498.25106;1504.18228;0;0
OMXCBCAPPI;922.99588;928.74069;922.63514;926.28762;0;0
OMXCBGI;1477.03617;1487.51477;1476.5625;1484.00466;0;0
OMXCBPI;900.25529;906.64201;899.96659;904.50259;0;0
OMXCCAPGI;1625.27755;1636.77437;1624.50017;1632.26768;0;0
OMXCCAPNI;1149.55902;1158.34344;1149.48156;1155.15308;0;0
OMXCCAPPI;976.25186;983.15763;975.78491;980.4506;0;0
OMXCGI;1378.11482;1388.37227;1377.54382;1384.79987;0;0
OMXCLCGI;326.09691;328.56448;325.95588;327.69256;0;0
OMXCLCPI;253.28635;255.20296;253.17681;254.52573;0;0
OMXCMCGI;145.92475;146.90167;145.90175;146.49113;0;0
OMXCMCPI;492.73094;496.02963;492.65328;494.64338;0;0
OMXCPI;836.02522;842.24784;835.67883;840.08067;0;0
OMXCSCGI;75.44115;75.76988;75.26886;75.72603;0;0
OMXCSCPI;243.17156;244.23117;242.61622;244.08984;0;0
OMXCXC20GI;8631.09771;8695.64355;8624.27097;8667.88463;0;0
OMXCXC20PI;5430.0492;5470.65668;5425.75432;5453.19282;0;0
ONXEO;9.09;9.12;8.945;9.085;29854;269883
ORPHA;60.9;60.9;59.3;59.5;12577;749111
ORSTED;375.9;384.5;373;380.9;509978;194086500
OSSR;27.5;27.6;26.8;27.3;24601;664793
PAAL-B;225;230;224.5;230;67369;15425470
PARKEN;78.2;79;78.2;78.4;2518;197537
PFIBA;100.5;100.5;100.5;100.5;497;49948
PFIBAA;110.5;110.6;110.5;110.6;31814;3509817
PFIBAB;125.8;126;125.8;126;18711;2354802
PFIBAC;106.1;106.1;106.1;106.1;17570;1864177
PFIDKA;140.6;140.9;140.6;140.8;801;112745
PFIGLA;152.3;152.3;152.3;152.3;281;42796
PNDORA;482.8;488.2;478;487.7;347978;168688762
PRIMOF;131;132;131;132;2000;262750
RBLN-B;314;315;312;315;702;219846
RBREW;478;487;471.8;487;337725;163035757
RILBA;354.5;358;353.5;356;31537;11226749
RLAINV;1415;1415;1415;1415;200;283000
ROCK-A;2010;2080;2010;2060;906;1861420
ROCK-B;2308;2374;2308;2368;30858;72588955
ROV;0.1065;0.1065;0.1025;0.1025;209500;21781
RTX;197;201;196;196.2;5682;1121617
SALB;227;227;227;227;49;11123
SANI;67;68.2;67;68.2;1939;131998
SAS-DKK;13.39;13.5;13.35;13.44;101981;1368928
SBS;26.8;26.8;26.8;26.8;36;964
SCD;57;58;57;58;542;31036
SCHO;560;574;558;565.5;63274;35794055
SEIDKAP;178.9;179.4;178.9;179.4;1260;225444
SEIESCP;390.2;391.3;389.3;391.3;1825;713122
SEILOBL;101;101;101;101;2824;285224
SEIMOBL;93.82;93.82;93.82;93.82;1200;112584
SEINAII;81.9;81.9;81.9;81.9;147;12039
SFG;30.9;31.1;30.5;30.9;6701;207007
SHIGVAKL;171.5;171.5;171.5;171.5;150;25725
SIF;14.1;14.1;14.1;14.1;50;705
SIM;525.5;538;523;533;192332;102448418
SKAKO;82.4;85.6;82.2;84.6;2116;175531
SKIKON;650.5;653.3;650.5;653.3;3175;2067225
SKIM2;155.4;155.4;155.4;155.4;1335;207459
SKJE;66.2;66.2;66.2;66.2;5116;338679
SOLAR-B;403;404.5;400.5;402;1879;756252
SPEAS;5600;5600;5600;5600;7;39200
SPG;261;268.95;255;255;7401;1924382
SPIC25KL;208.9;209.9;208.9;209;28196;5906926
SPICUMKLA;168.6;168.6;168.1;168.1;180;30273
SPIDJWKL;137.4;138.5;137.4;138.2;4756;657852
SPIDKAKLA;214.4;214.4;213.2;213.5;749;159968
SPIEMIKL;122.8;122.8;121.6;122;1893;230911
SPIEUCKL;183;183;182;182.6;1365;248569
SPIEUGKL;130.5;130.9;130.4;130.4;2704;353111
SPIEUVKL;88.1;88.35;88.1;88.25;2838;250536
SPIGLAMRIKL;127.7;128;127.1;127.6;24472;3118915
SPIGVBKLA;99.45;100;99.35;100;28652;2864314
SPIJASKL;145.6;145.6;145.6;145.6;35;5096
SPIKOOKLA;113.2;113.2;113.1;113.1;15596;1763960
SPILOLKLA;108.5;108.8;108.5;108.5;1467;159315
SPIMAAKLA;199.8;199.8;199.8;199.8;2500;499500
SPIMAKKLA;126.5;126.5;126;126;1954;246254
SPIMHRKLA;107.5;107.5;106.8;106.8;2240;240531
SPIMLOKLA;109.7;110;109.6;109.6;16445;1803921
SPIMLRKLA;104.1;104.1;103.6;103.6;13249;1378440
SPIMMRKLA;106;106.1;105.6;105.6;4338;459602
SPINOBKLA;105.5;105.7;105.5;105.7;1873;197760
SPISOKLA;140.6;140.9;140.4;140.4;4031;566066
SPIUSGKL;115.1;115.1;113.3;113.4;1568;178208
SPIUSSKL;149.3;149.3;147.8;148.2;2632;390812
SPIUSVKL;84.9;84.9;84.8;84.8;2736;232059
SPIV18KLA;94.85;94.85;94.85;94.85;1522;144361
SPIVAKLA;521.4;523.7;521.4;523.7;2459;1285661
SPIVEMKLA;144.4;144.4;144.4;144.4;933;134725
SPIVEUKLA;100;101.3;100;100.3;14186;1430355
SPIVVGLOHOJKLA;94.6;95.7;94.6;94.6;1836;174738
SPIVVNYEMARKLA;91.2;91.2;91.2;91.2;14177;1292942
SPKSJF;105;105.5;103.5;104.5;4513;473195
SPNO;67.6;69.1;67.4;68.7;368404;25309931
SPVIGAETIKKL;100.2;100.2;100.2;100.2;300;30060
SPVIGAKL;108.6;108.6;107.5;108.1;4054;438382
SPVIMRKL;102.6;102.6;102.3;102.3;164;16820
SRIGAU;197.6;197.6;197.6;197.6;1360;268736
SSIBDKKR;1233.5;1233.5;1225.2;1226.5;1008;1237695
SSIEMCEURR;95.22;95.22;95.22;95.22;93;8855
SSIGVEURR;280.4;280.4;280.4;280.4;35;9814
SSIIGVBEURR;150.54;150.54;150.54;150.54;63;9484
SSILDBDKKR;199.8;199.8;199.8;199.8;6019;1202596
SSIPDKKR;1552;1552;1552;1552;250;388000
SSIPEURR;207.61;207.61;207.61;207.61;23;4775
SSISDKKR;1172.4;1172.5;1172.4;1172.5;592;694080
SSIVBGEHYDKKR;735.4;735.4;735.4;735.4;63;46330
SSIVBGEHYEURR;98.88;98.88;98.88;98.88;80;7910
STG;96.65;97.3;95.35;95.35;458029;43864707
STIAKT;128.3;129.3;128.3;129.3;5583;716506
STISTA;100.2;100.9;100.2;100.9;2604;261203
STRINV;1.19;1.19;1.19;1.19;1064;1266
SYDB;217;218.8;216.4;217.4;540234;117604552
SYIADKK;257;257;257;257;200;51400
SYIBRIKADKKAKK;259.1;259.1;257.9;258.7;809;209310
SYIBRIKL;178.8;179.8;178.8;179.4;2356;422013
SYIEULVADKK;73.85;74.2;73.85;74.2;4119;304686
SYIFJEADKK;165.8;168.1;165.7;166.5;19603;3263579
SYIFJERADKKA;250.9;250.9;249.9;249.9;319;79817
SYIGEAADKK;123.4;123.4;123.4;123.4;1259;155360
SYIGEMAADKKA;153.6;153.6;153.6;153.6;3300;506880
SYIHYADKK;79.95;80.2;79.6;80.2;51169;4087359
SYIHYADKKA;180.4;180.4;180.4;180.4;141;25436
SYIHYMADKK;77.25;77.45;77.25;77.45;3146;243238
SYIHYVADKK;103.7;103.7;103.7;103.7;137;14206
SYIINTADKK;109.8;109.9;109.8;109.9;1130;124092
SYIKOADKK;99.55;99.55;99.55;99.55;7222;718950
SYILATKL;256.3;257.3;255.8;255.8;1991;510671
SYIMOADKK;100.2;100.4;100.2;100.3;14874;1490657
SYISCAKL;110.7;110.7;110.7;110.7;991;109703
SYITYSKADKK;132;132.4;131.9;131.9;5743;759156
SYIULVADKK;38.39;38.62;38.39;38.44;17634;679182
SYIVIGADKK;96;96.55;96;96.05;12244;1181274
SYIVLVADKK;79.7;79.7;79.7;79.7;1295;103211
SYIVOHYADKK;81.1;81.1;81.1;81.1;10094;818623
SYIVOHYADKKAK;154.3;155.1;154.3;155.1;4112;637467
SYVBAA;105.7;105.7;105.7;105.7;1239;130962
SYVBUA;105;105.1;104.6;105.1;20031;2102229
SYVKUA;102;102.4;102;102;11139;1138604
SYVVAA;109.3;109.3;109.3;109.3;652;71263
SYVVUA;107.4;107.4;107.1;107.4;2864;307293
TCM;95;95.5;94.6;95;3925;373264
TIV;658;660;654;660;389;256024
TKDV;6.86;6.94;6.85;6.93;23230;159709
TOP;280;282.6;280;282.2;142445;40154495
TOTA;59.6;59.6;59.6;59.6;70;4172
TRMD-A;50.2;51.2;49.95;50.2;68664;3466506
TRYG;151.4;152.5;151;152.3;428919;65198086
UIE;1475;1480;1470;1470;162;238595
VAIGAKA;230.6;231.7;230.6;231.7;1913;441635
VAIGLOA;229;229.8;228;229.1;9073;2075263
VAIJAPA;225.1;225.1;225.1;225.1;86;19358
VELO;0.915;0.948;0.915;0.939;690560;647320
VIPRO;1.55;1.64;1.475;1.595;45696;68350
VJBA;2.5;2.525;2.475;2.505;125960;314575
VWS;408.3;412.5;406.1;410.8;365512;149878419
WDH;255.6;256.8;254.4;256.4;252628;64652067
WILPDF;105;105;105;105;3400;357000
WIRTEK;8.6;8.8;7.6;8.75;14483;114112
ZEAL;94.6;95.3;94;94.5;27485;2604820
